price,spread,inventory,pnl
100.0,2.0,-1,1.0
100.005,1.9899999999999949,4,5.96999999999997
99.96,2.0,21,22.139999999999873
99.85499999999999,1.7900000000000063,21,19.934999999999945
99.8,1.6800000000000068,16,22.980000000000018
99.8,1.6800000000000068,16,22.980000000000018
99.8,1.6800000000000068,16,22.980000000000018
99.8,1.6800000000000068,17,23.819999999999936
99.79499999999999,1.6700000000000017,17,23.7349999999999
99.78999999999999,1.6600000000000108,17,23.649999999999864
99.78999999999999,1.6600000000000108,1,36.93000000000009
99.78999999999999,1.6600000000000108,1,36.93000000000009
99.78999999999999,1.6600000000000108,1,36.93000000000009
99.78999999999999,1.6600000000000108,1,36.93000000000009
99.78999999999999,1.6600000000000108,1,36.93000000000009
99.78999999999999,1.6600000000000108,0,37.760000000000105
99.78999999999999,1.6600000000000108,-1,38.59000000000012
99.78999999999999,1.6600000000000108,-2,39.42000000000013
99.79499999999999,1.6700000000000017,-9,45.24500000000023
99.79499999999999,1.6700000000000017,-9,45.24500000000023
99.79499999999999,1.6700000000000017,-9,45.24500000000023
99.755,1.75,2,54.670000000000186
99.755,1.75,6,58.170000000000186
99.755,1.75,9,60.795000000000186
99.755,1.75,9,60.795000000000186
99.755,1.75,9,60.795000000000186
99.755,1.75,9,60.795000000000186
99.755,1.75,9,60.795000000000186
99.755,1.75,9,60.795000000000186
99.755,1.75,22,72.17000000000007
99.705,1.6500000000000057,22,71.07000000000016
99.68,1.6000000000000085,22,70.52000000000044
99.66999999999999,1.5799999999999983,22,70.30000000000018
99.66499999999999,1.5700000000000074,26,73.33000000000038
99.64,1.5200000000000102,26,72.68000000000029
99.63,1.5,26,72.42000000000053
99.625,1.490000000000009,27,73.03500000000031
99.58500000000001,1.5499999999999972,33,76.53500000000031
99.535,1.4500000000000028,33,74.88499999999976
99.505,1.3900000000000006,33,73.89499999999998
99.485,1.3700000000000045,43,80.03499999999985
99.425,1.25,41,78.70499999999993
99.41,1.2199999999999989,40,78.69999999999982
99.405,1.210000000000008,32,83.34000000000015
99.405,1.210000000000008,32,83.34000000000015
99.405,1.210000000000008,32,83.34000000000015
99.405,1.210000000000008,32,83.34000000000015
99.405,1.210000000000008,32,83.34000000000015
99.405,1.210000000000008,32,83.34000000000015
99.41,1.2199999999999989,30,84.69999999999982
99.41,1.2199999999999989,30,84.69999999999982
99.425,1.25,20,91.12999999999988
99.425,1.25,20,91.12999999999988
99.425,1.25,20,91.12999999999988
99.425,1.25,20,91.12999999999988
99.425,1.25,20,91.12999999999988
99.425,1.25,20,91.12999999999988
99.425,1.25,20,91.12999999999988
99.425,1.25,19,91.75499999999988
99.425,1.25,18,92.37999999999965
99.425,1.25,17,93.00499999999965
99.425,1.25,17,93.00499999999965
99.425,1.25,18,93.62999999999965
99.445,1.2900000000000063,11,98.3449999999998
99.445,1.2900000000000063,12,98.98999999999978
99.445,1.2900000000000063,-5,109.95499999999987
99.445,1.2900000000000063,-5,109.95499999999987
99.445,1.2900000000000063,-5,109.95499999999987
99.445,1.2900000000000063,-5,109.95499999999987
99.44,1.2999999999999972,10,119.61999999999989
99.44,1.2999999999999972,9,120.26999999999998
99.44,1.2999999999999972,9,120.26999999999998
99.44,1.2999999999999972,9,120.26999999999998
99.44,1.2999999999999972,9,120.26999999999998
99.44,1.2999999999999972,-7,130.67000000000007
99.44,1.2999999999999972,-6,131.32000000000005
99.44,1.2999999999999972,-6,131.32000000000005
99.44,1.2999999999999972,-6,131.32000000000005
99.44,1.3000000000000114,9,141.07000000000016
99.44,1.3000000000000114,9,141.07000000000016
99.44,1.3000000000000114,9,141.07000000000016
99.44,1.3000000000000114,8,141.72000000000014
99.44,1.3000000000000114,8,141.72000000000014
99.44,1.3000000000000114,4,144.32000000000016
99.44,1.3000000000000114,4,144.32000000000016
99.44,1.3000000000000114,6,145.62000000000018
99.44,1.3000000000000114,6,145.62000000000018
99.44,1.3000000000000114,6,145.62000000000018
99.44,1.3000000000000114,6,145.62000000000018
99.44,1.3000000000000114,6,145.62000000000018
99.44,1.3000000000000114,6,145.62000000000018
99.44,1.3000000000000114,6,145.62000000000018
99.435,1.3100000000000023,7,146.23500000000024
99.435,1.3100000000000023,7,146.23500000000024
99.435,1.3100000000000023,2,149.51000000000022
99.435,1.3100000000000023,2,149.51000000000022
99.435,1.3100000000000023,2,149.51000000000022
99.435,1.3100000000000023,-7,155.4050000000002
99.435,1.3100000000000023,-7,155.4050000000002
99.435,1.3100000000000023,-6,156.0600000000003
99.435,1.3100000000000023,-6,156.0600000000003
99.435,1.3100000000000023,-6,156.0600000000003
99.435,1.3100000000000023,-6,156.0600000000003
99.435,1.3100000000000023,-6,156.0600000000003
99.445,1.3299999999999983,-14,161.24000000000024
99.445,1.3299999999999983,-14,161.24000000000024
99.445,1.3299999999999983,-13,161.90500000000043
99.445,1.3299999999999983,-7,165.8950000000002
99.445,1.3299999999999983,-7,165.8950000000002
99.445,1.3299999999999983,-7,165.8950000000002
99.445,1.3299999999999983,-7,165.8950000000002
99.445,1.3299999999999983,-13,169.88500000000022
99.445,1.3299999999999983,-13,169.88500000000022
99.445,1.3299999999999983,-13,169.88500000000022
99.445,1.3299999999999983,-8,173.21000000000015
99.445,1.3299999999999983,-8,173.21000000000015
99.445,1.3299999999999983,-2,177.20000000000005
99.445,1.3299999999999983,-2,177.20000000000005
99.445,1.3299999999999983,-2,177.20000000000005
99.445,1.3299999999999983,-2,177.20000000000005
99.445,1.3299999999999983,-1,177.86500000000007
99.445,1.3299999999999983,4,181.19000000000005
99.445,1.3299999999999983,4,181.19000000000005
99.445,1.3299999999999983,4,181.19000000000005
99.445,1.3299999999999983,12,186.51
99.445,1.3299999999999983,12,186.51
99.445,1.3299999999999983,11,187.17500000000007
99.445,1.3299999999999983,11,187.17500000000007
99.445,1.3299999999999983,3,192.49500000000006
99.445,1.3299999999999983,3,192.49500000000006
99.445,1.3299999999999983,10,197.14999999999998
99.445,1.3299999999999983,10,197.14999999999998
99.445,1.3299999999999983,10,197.14999999999998
99.445,1.3299999999999983,14,199.80999999999995
99.445,1.3299999999999983,14,199.80999999999995
99.445,1.3299999999999983,14,199.80999999999995
99.475,1.3900000000000006,7,205.03499999999974
99.475,1.3900000000000006,8,205.7299999999998
99.4625,1.4150000000000063,14,209.74999999999977
99.4625,1.4150000000000063,13,210.45749999999975
99.4625,1.4150000000000063,13,210.45749999999975
99.4625,1.4150000000000063,13,210.45749999999975
99.4625,1.4150000000000063,13,210.45749999999975
99.47749999999999,1.4450000000000074,10,212.72999999999956
99.47749999999999,1.4450000000000074,10,212.72999999999956
99.47749999999999,1.4450000000000074,11,213.45249999999953
99.47749999999999,1.4450000000000074,11,213.45249999999953
99.4875,1.4650000000000034,1,220.68749999999972
99.4875,1.4650000000000034,1,220.68749999999972
99.4875,1.4650000000000034,0,221.4199999999997
99.4875,1.4650000000000034,0,221.4199999999997
99.4875,1.4650000000000034,0,221.4199999999997
99.4875,1.4650000000000034,-5,225.08249999999975
99.4875,1.4650000000000034,-5,225.08249999999975
99.4875,1.4650000000000034,-5,225.08249999999975
99.4875,1.4650000000000034,-5,225.08249999999975
99.4875,1.4650000000000034,-5,225.08249999999975
99.4875,1.4650000000000034,-5,225.08249999999975
99.4875,1.4650000000000034,-5,225.08249999999975
99.4875,1.4650000000000034,-5,225.08249999999975
99.4875,1.4650000000000034,-5,225.08249999999975
99.4875,1.4650000000000034,-5,225.08249999999975
99.4875,1.4650000000000034,-5,225.08249999999975
99.4875,1.4650000000000034,-5,225.08249999999975
99.4875,1.4650000000000034,-5,225.08249999999975
99.4875,1.4650000000000034,-5,225.08249999999975
99.4875,1.4650000000000034,-5,225.08249999999975
99.4875,1.4650000000000034,-5,225.08249999999975
99.4875,1.4650000000000034,-5,225.08249999999975
99.4875,1.4650000000000034,-5,225.08249999999975
99.4875,1.4650000000000034,-4,225.81499999999977
99.4875,1.4650000000000034,-18,236.06999999999994
99.4875,1.4650000000000034,-17,236.80249999999978
99.4875,1.4650000000000034,-17,236.80249999999978
99.4875,1.4650000000000034,-16,237.53499999999963
99.4875,1.4650000000000034,-16,237.53499999999963
99.4875,1.4650000000000034,-16,237.53499999999963
99.4875,1.4650000000000034,-17,238.2674999999997
99.4875,1.4650000000000034,-17,238.2674999999997
