price,spread,inventory,pnl
100.0,2.0,0,0.0
100.0,2.0,0,0.0
100.0,2.0,0,0.0
100.0,2.0,-9,9.0
100.045,1.9099999999999966,-9,8.595000000000027
100.07,1.8599999999999994,-19,17.670000000000073
100.13,1.7399999999999949,-19,16.5300000000002
100.16,1.6800000000000068,-19,15.960000000000036
100.175,1.6500000000000057,-16,18.15000000000009
100.175,1.6500000000000057,-16,18.15000000000009
100.175,1.6500000000000057,-16,18.15000000000009
100.175,1.6500000000000057,-16,18.15000000000009
100.175,1.6500000000000057,-16,18.15000000000009
100.175,1.6500000000000057,-16,18.15000000000009
100.175,1.6500000000000057,-16,18.15000000000009
100.175,1.6500000000000057,-23,23.924999999999727
100.205,1.5900000000000034,-23,23.234999999999673
100.22,1.5600000000000023,-23,22.889999999999873
100.225,1.5499999999999972,-23,22.77500000000009
100.225,1.5499999999999972,-23,22.77500000000009
100.225,1.5499999999999972,-13,30.524999999999864
100.225,1.5499999999999972,-13,30.524999999999864
100.225,1.5499999999999972,-13,30.524999999999864
100.225,1.5499999999999972,-14,31.299999999999955
100.225,1.5499999999999972,-14,31.299999999999955
100.225,1.5499999999999972,-14,31.299999999999955
100.225,1.5499999999999972,-14,31.299999999999955
100.225,1.5499999999999972,-14,31.299999999999955
100.225,1.5499999999999972,-10,34.399999999999864
100.225,1.5499999999999972,-9,35.17499999999984
100.225,1.5499999999999972,-8,35.94999999999982
100.225,1.5499999999999972,-8,35.94999999999982
100.225,1.5499999999999972,-8,35.94999999999982
100.225,1.5499999999999972,-8,35.94999999999982
100.225,1.5499999999999972,-8,35.94999999999982
100.225,1.5499999999999972,-11,38.274999999999864
100.225,1.5499999999999972,-11,38.274999999999864
100.225,1.5499999999999972,-11,38.274999999999864
100.225,1.5499999999999972,-11,38.274999999999864
100.225,1.5499999999999972,-10,39.04999999999973
100.225,1.5499999999999972,-19,46.024999999999864
100.225,1.5499999999999972,-18,46.79999999999973
100.225,1.5499999999999972,-18,46.79999999999973
100.225,1.5499999999999972,-18,46.79999999999973
100.27000000000001,1.6400000000000006,-19,46.71999999999957
100.275,1.6300000000000097,-19,46.624999999999545
100.28,1.6200000000000045,-19,46.529999999999745
100.28,1.6200000000000045,-19,46.529999999999745
100.28,1.6200000000000045,-19,46.529999999999745
100.28,1.6200000000000045,-19,46.529999999999745
100.28,1.6200000000000045,-19,46.529999999999745
100.28,1.6200000000000045,-19,46.529999999999745
100.28,1.6200000000000045,-21,48.149999999999636
100.28999999999999,1.6000000000000085,-21,47.940000000000055
100.295,1.5900000000000034,-18,50.2199999999998
100.295,1.5900000000000034,-17,51.014999999999645
100.295,1.5900000000000034,-17,51.014999999999645
100.295,1.5900000000000034,-17,51.014999999999645
100.295,1.5900000000000034,-17,51.014999999999645
100.295,1.5900000000000034,-17,51.014999999999645
100.295,1.5900000000000034,-17,51.014999999999645
100.295,1.5900000000000034,-17,51.014999999999645
100.295,1.5900000000000034,-17,51.014999999999645
100.295,1.5900000000000034,-17,51.014999999999645
100.295,1.5900000000000034,-17,51.014999999999645
100.295,1.5900000000000034,-17,51.014999999999645
100.295,1.5900000000000034,-23,55.784999999999854
100.28999999999999,1.6000000000000085,-5,69.8399999999998
100.28999999999999,1.6000000000000085,-5,69.8399999999998
100.28999999999999,1.6000000000000085,-5,69.8399999999998
100.28999999999999,1.6000000000000085,-5,69.8399999999998
100.28999999999999,1.6000000000000085,-5,69.8399999999998
100.28999999999999,1.6000000000000085,-5,69.8399999999998
100.31,1.6400000000000006,-11,74.5799999999997
100.3325,1.6850000000000023,-42,100.00999999999931
100.4625,1.4249999999999972,-42,94.54999999999927
100.5275,1.2950000000000017,-42,91.81999999999971
100.5625,1.2249999999999943,-42,90.34999999999945
100.5625,1.2249999999999943,-28,98.62499999999909
100.5625,1.2249999999999943,-28,98.62499999999909
100.5275,1.2950000000000017,-22,103.06999999999925
100.5275,1.2950000000000017,-22,103.06999999999925
100.5275,1.2950000000000017,-22,103.06999999999925
100.5275,1.2950000000000017,-22,103.06999999999925
100.5275,1.2950000000000017,-22,103.06999999999925
100.5275,1.2950000000000017,-22,103.06999999999925
100.5275,1.2950000000000017,-22,103.06999999999925
100.5275,1.2950000000000017,-22,103.06999999999925
100.5275,1.2950000000000017,-22,103.06999999999925
100.5275,1.2950000000000017,-33,110.1924999999992
100.5275,1.2950000000000017,-33,110.1924999999992
100.5275,1.2950000000000017,-34,110.83999999999969
100.5275,1.2950000000000017,-36,112.13499999999931
100.5325,1.2849999999999966,-35,112.59749999999985
100.5325,1.2849999999999966,-35,112.59749999999985
100.5325,1.2849999999999966,-35,112.59749999999985
100.5325,1.2849999999999966,-42,117.09500000000025
100.5625,1.2249999999999943,-42,115.83500000000004
100.5775,1.1949999999999932,-42,115.20499999999993
100.5875,1.1749999999999972,-42,114.78499999999985
100.5925,1.164999999999992,-41,115.15749999999935
100.5925,1.164999999999992,-41,115.15749999999935
100.5925,1.164999999999992,-41,115.15749999999935
100.5925,1.164999999999992,-41,115.15749999999935
100.5925,1.164999999999992,-42,115.73999999999978
100.5925,1.164999999999992,-41,116.32249999999931
100.5925,1.164999999999992,-41,116.32249999999931
100.5925,1.164999999999992,-41,116.32249999999931
100.5925,1.164999999999992,-41,116.32249999999931
100.5925,1.164999999999992,-41,116.32249999999931
100.5925,1.164999999999992,-45,118.65249999999924
100.6075,1.134999999999991,-45,117.97749999999996
100.6175,1.1149999999999949,-45,117.52749999999924
100.6225,1.105000000000004,-40,120.06499999999915
100.63749999999999,1.1350000000000051,-47,123.34749999999894
100.6575,1.0949999999999989,-47,122.40749999999844
100.66749999999999,1.0750000000000028,-47,121.93749999999909
100.6725,1.0649999999999977,-47,121.70249999999851
100.6725,1.0649999999999977,-47,121.70249999999851
100.6725,1.0649999999999977,-43,123.83249999999862
