price,spread,inventory,pnl
100.0,2.0,2,2.0
99.99000000000001,1.980000000000004,1,2.970000000000013
99.99000000000001,1.980000000000004,5,6.930000000000064
99.97,1.9399999999999977,5,6.830000000000041
99.96000000000001,1.9200000000000017,-3,14.460000000000036
99.955,1.9300000000000068,1,18.29500000000003
99.985,1.990000000000009,-31,49.1550000000002
99.985,1.990000000000009,-20,57.00000000000023
100.08500000000001,1.7900000000000063,-21,55.89499999999998
100.14,1.6800000000000068,-30,62.30000000000064
100.21000000000001,1.5400000000000063,-26,63.280000000000655
100.225,1.5100000000000051,-21,66.66500000000087
100.225,1.5100000000000051,-23,68.17500000000109
100.22999999999999,1.519999999999996,-38,79.400000000001
100.305,1.3900000000000006,-39,77.23500000000013
100.35,1.2999999999999972,-46,80.03000000000156
100.405,1.1899999999999977,-39,81.66500000000087
100.4,1.2000000000000028,-35,84.23000000000093
100.4,1.2000000000000028,-36,84.83000000000084
100.4,1.2000000000000028,-35,85.43000000000075
100.495,1.3900000000000006,-38,83.8100000000004
100.535,1.3100000000000023,-33,85.56500000000096
100.535,1.3100000000000023,-36,87.53000000000111
100.53999999999999,1.2999999999999972,-28,92.55000000000109
100.525,1.3299999999999983,-16,100.79000000000065
100.525,1.3299999999999983,-18,102.12000000000057
100.58,1.4399999999999977,-29,108.61000000000058
100.58500000000001,1.4299999999999926,-33,111.32500000000027
100.61,1.3799999999999955,-31,111.88000000000056
100.61,1.3799999999999955,-32,112.57000000000062
100.61500000000001,1.3699999999999903,-32,112.41000000000031
100.61,1.3799999999999955,-11,126.76000000000022
100.61,1.3799999999999955,-11,126.76000000000022
100.61,1.3799999999999955,-12,127.45000000000027
100.61,1.3799999999999955,-11,128.1400000000001
100.61,1.3799999999999955,-10,128.83000000000004
100.61,1.3799999999999955,-10,128.83000000000004
100.61,1.3799999999999955,-7,130.9000000000001
100.61,1.3799999999999955,-7,130.9000000000001
100.61,1.3799999999999955,-4,132.97000000000008
100.61,1.3799999999999955,-6,134.35000000000014
100.67500000000001,1.5100000000000051,-19,143.125
100.67500000000001,1.5100000000000051,-16,145.3900000000001
100.67500000000001,1.5100000000000051,-16,145.3900000000001
100.65,1.5600000000000023,-10,150.1700000000003
100.65,1.5600000000000023,-11,150.95000000000027
100.65,1.5600000000000023,-11,150.95000000000027
100.65,1.5600000000000023,-8,153.2900000000003
100.65,1.5600000000000023,-8,153.2900000000003
100.655,1.5699999999999932,-10,154.8100000000004
100.655,1.5699999999999932,-13,157.1650000000002
100.655,1.5699999999999932,-13,157.1650000000002
100.655,1.5699999999999932,-13,157.1650000000002
100.655,1.5699999999999932,-12,157.95000000000027
100.655,1.5699999999999932,-9,160.3050000000003
100.66,1.5799999999999983,-22,170.47000000000025
100.66499999999999,1.5700000000000074,-22,170.36000000000058
100.66499999999999,1.5700000000000074,-19,172.7150000000006
100.66499999999999,1.5700000000000074,-18,173.50000000000045
100.745,1.730000000000004,-36,185.75000000000045
100.86,1.5,-33,183.86000000000058
100.9,1.4200000000000017,-38,186.0900000000006
100.945,1.3299999999999983,-38,184.38000000000102
100.965,1.2900000000000063,-42,186.20000000000073
101.0,1.2199999999999989,-44,185.95000000000073
101.025,1.1700000000000017,-43,185.4350000000013
101.035,1.1500000000000057,-44,185.58000000000084
101.03999999999999,1.1400000000000006,-39,188.21000000000095
101.03999999999999,1.1400000000000006,-39,188.21000000000095
101.0425,1.1450000000000102,-40,188.67999999999984
101.0425,1.1450000000000102,-40,188.67999999999984
101.0375,1.1550000000000153,-32,193.45000000000027
101.0275,1.1750000000000114,-18,201.85500000000025
101.045,1.210000000000008,-20,202.71500000000015
101.045,1.210000000000008,-21,203.32000000000016
101.045,1.210000000000008,-26,206.34500000000025
101.045,1.210000000000008,-23,208.1600000000003
101.045,1.210000000000008,-22,208.76499999999987
101.045,1.210000000000008,-23,209.37000000000035
101.045,1.210000000000008,-21,210.57999999999993
101.045,1.210000000000008,-20,211.18499999999995
101.045,1.210000000000008,-15,214.21000000000004
101.045,1.210000000000008,-19,216.6300000000001
101.045,1.210000000000008,-19,216.6300000000001
101.0525,1.2249999999999943,-41,229.80249999999978
101.0625,1.2049999999999983,-41,229.39249999999993
101.0675,1.1949999999999932,-41,229.1875
101.07249999999999,1.184999999999988,-34,233.1300000000001
101.07249999999999,1.184999999999988,-34,233.1300000000001
101.07249999999999,1.184999999999988,-34,233.1300000000001
101.07249999999999,1.184999999999988,-33,233.72249999999985
101.07249999999999,1.184999999999988,-40,237.8699999999999
101.075,1.1899999999999977,-47,241.91499999999905
101.11,1.1200000000000045,-47,240.26999999999953
101.125,1.0900000000000034,-47,239.5649999999996
101.135,1.0900000000000034,-59,245.5649999999987
101.20500000000001,0.9500000000000028,-60,241.90999999999804
101.245,0.8700000000000045,-59,239.9449999999988
101.26,0.8400000000000034,-61,239.89999999999782
101.275,0.8100000000000023,-67,241.41499999999814
101.315,0.730000000000004,-59,241.65499999999793
101.315,0.730000000000004,-64,243.47999999999774
101.315,0.730000000000004,-61,244.5749999999971
101.315,0.730000000000004,-59,245.30499999999756
101.315,0.730000000000004,-59,245.30499999999756
101.325,0.75,-71,249.09499999999753
101.36500000000001,0.6700000000000017,-72,246.5899999999965
101.39500000000001,0.6099999999999994,-64,246.86999999999625
101.39500000000001,0.6099999999999994,-63,247.17499999999654
101.37,0.6599999999999966,-56,251.00999999999658
101.37,0.6599999999999966,-59,251.99999999999727
101.36500000000001,0.6700000000000017,-52,254.59999999999673
101.37,0.6799999999999926,-59,256.66999999999734
101.37,0.6799999999999926,-54,258.36999999999716
101.37,0.6799999999999926,-54,258.36999999999716
101.37,0.6799999999999926,-55,258.7099999999973
101.37,0.6799999999999926,-55,258.7099999999973
101.37,0.6799999999999926,-66,262.4499999999971
101.37,0.6799999999999926,-66,262.4499999999971
101.37,0.6799999999999926,-60,264.48999999999614
101.37,0.6799999999999926,-60,264.48999999999614
101.37,0.6799999999999926,-59,264.8299999999972
101.37,0.6799999999999926,-58,265.16999999999734
